,was_deleted,time_taken_seconds,backspaces,word_length,delay_after_word_seconds,start_time,end_time,word,versions,prompt_id,prompt,response,char_count,is_short,is_long,chars_per_second,vowel_ratio,word_frequency,has_period,has_comma,is_hyphenated,nr_versions,prev_word_length,prev_time,prev_pause,prev_pause_ratio,word_position,word_relative_position,keyboard_distance,avg_keyboard_distance,sentence_length,edit_distance,distance_backspace_interaction,edit_length_ratio,frequency_length_ratio,position_sentence_interaction,version_edit_interaction
1487,0,1.211,0,4,0.330599999904632,2025-02-01T13:17:43.816Z,2025-02-01T13:17:45.027Z,went,['went'],205,Share what a busy orthodontist's office looks like.,When I went to my orthodontist office I saw a bunch of kids in the waiting room because they were having a project for their Biology class.,4,1,0,3.3030553261767133,0.25,5.5,0,0,0,1,1,0.489,0.36689999985694804,0.3029727496754319,3,0.10714285714285714,9.333809511662427,3.1112698372208087,139,0,0.0,0.0,1.1,14.892857142857142,0
1488,0,0.216,0,2,0.6723999998569481,2025-02-01T13:17:45.234Z,2025-02-01T13:17:45.450Z,to,['to'],205,Share what a busy orthodontist's office looks like.,When I went to my orthodontist office I saw a bunch of kids in the waiting room because they were having a project for their Biology class.,2,1,0,9.25925925925926,0.5,7.43,0,0,0,1,4,1.211,0.330599999904632,1.530555555114037,4,0.14285714285714285,5.656854249492381,5.656854249492381,139,0,0.0,0.0,2.4766666666666666,19.857142857142858,0
1489,0,0.587,0,2,0.383700000047683,2025-02-01T13:17:45.748Z,2025-02-01T13:17:46.335Z,my,['my'],205,Share what a busy orthodontist's office looks like.,When I went to my orthodontist office I saw a bunch of kids in the waiting room because they were having a project for their Biology class.,2,1,0,3.4071550255536627,0.0,6.57,0,0,0,1,2,0.216,0.6723999998569481,1.1454855193474414,5,0.17857142857142858,2.545584412271571,2.545584412271571,139,0,0.0,0.0,2.19,24.821428571428573,0
1490,0,4.9879999999999995,1,12,0.47720000004768304,2025-02-01T13:17:46.520Z,2025-02-01T13:17:51.508Z,orthodontist,"['orthodontis', 'orthodontist']",205,Share what a busy orthodontist's office looks like.,When I went to my orthodontist office I saw a bunch of kids in the waiting room because they were having a project for their Biology class.,12,0,1,2.405773857257418,0.3333333333333333,2.52,0,0,0,3,2,0.587,0.383700000047683,0.07692461909536549,6,0.21428571428571427,75.23616151824866,6.269680126520722,139,1,75.23616151824866,0.07692307692307693,0.19384615384615383,29.785714285714285,3
1491,0,0.731,0,6,2.581200000047683,2025-02-01T13:17:51.793Z,2025-02-01T13:17:52.524Z,office,['office'],205,Share what a busy orthodontist's office looks like.,When I went to my orthodontist office I saw a bunch of kids in the waiting room because they were having a project for their Biology class.,6,0,0,8.207934336525309,0.5,5.4,0,0,0,1,12,4.9879999999999995,0.47720000004768304,0.6528043776302094,7,0.25,19.233304448274094,3.8466608896548187,139,0,0.0,0.0,0.7714285714285715,34.75,0
1492,0,0.677,0,1,0.378,2025-02-01T13:17:54.429Z,2025-02-01T13:17:55.106Z,I,['I'],205,Share what a busy orthodontist's office looks like.,When I went to my orthodontist office I saw a bunch of kids in the waiting room because they were having a project for their Biology class.,1,1,0,1.4771048744460855,0.0,7.09,0,0,0,1,6,0.731,2.581200000047683,3.812703101990669,8,0.2857142857142857,0.0,0.0,139,0,0.0,0.0,3.545,39.714285714285715,0
1493,0,0.306,0,3,0.46690000009536703,2025-02-01T13:17:55.361Z,2025-02-01T13:17:55.667Z,saw,['saw'],205,Share what a busy orthodontist's office looks like.,When I went to my orthodontist office I saw a bunch of kids in the waiting room because they were having a project for their Biology class.,3,1,0,9.803921568627452,0.3333333333333333,5.34,0,0,0,1,1,0.677,0.378,1.2352941176470589,9,0.32142857142857145,2.5455844122715714,1.2727922061357857,139,0,0.0,0.0,1.335,44.67857142857143,0
1494,0,0.328,0,1,0.35270000004768304,2025-02-01T13:17:55.805Z,2025-02-01T13:17:56.133Z,a,['a'],205,Share what a busy orthodontist's office looks like.,When I went to my orthodontist office I saw a bunch of kids in the waiting room because they were having a project for their Biology class.,1,1,0,3.048780487804878,1.0,7.36,0,0,0,1,3,0.306,0.46690000009536703,1.4234756100468506,10,0.35714285714285715,0.0,0.0,139,0,0.0,0.0,3.68,49.642857142857146,0
1495,0,0.686,0,5,0.29870000004768305,2025-02-01T13:17:56.247Z,2025-02-01T13:17:56.933Z,bunch,['bunch'],205,Share what a busy orthodontist's office looks like.,When I went to my orthodontist office I saw a bunch of kids in the waiting room because they were having a project for their Biology class.,5,0,0,7.2886297376093285,0.2,4.57,0,0,0,1,1,0.328,0.35270000004768304,0.5141399417604708,11,0.39285714285714285,9.616652224137047,2.4041630560342617,139,0,0.0,0.0,0.7616666666666667,54.607142857142854,0
1496,0,0.26,0,2,0.34360000014305103,2025-02-01T13:17:57.068Z,2025-02-01T13:17:57.328Z,of,['of'],205,Share what a busy orthodontist's office looks like.,When I went to my orthodontist office I saw a bunch of kids in the waiting room because they were having a project for their Biology class.,2,1,0,7.692307692307692,0.5,7.4,0,0,0,1,5,0.686,0.29870000004768305,1.14884615402955,12,0.42857142857142855,6.788225099390856,6.788225099390856,139,0,0.0,0.0,2.466666666666667,59.57142857142857,0
1497,0,0.488,0,4,0.483,2025-02-01T13:17:57.463Z,2025-02-01T13:17:57.951Z,kids,['kids'],205,Share what a busy orthodontist's office looks like.,When I went to my orthodontist office I saw a bunch of kids in the waiting room because they were having a project for their Biology class.,4,1,0,8.19672131147541,0.25,5.28,0,0,0,1,2,0.26,0.34360000014305103,0.7040983609488751,13,0.4642857142857143,8.485281374238571,2.8284271247461903,139,0,0.0,0.0,1.056,64.53571428571429,0
1498,0,0.247,0,2,0.255799999952316,2025-02-01T13:17:58.237Z,2025-02-01T13:17:58.484Z,in,['in'],205,Share what a busy orthodontist's office looks like.,When I went to my orthodontist office I saw a bunch of kids in the waiting room because they were having a project for their Biology class.,2,1,0,8.097165991902834,0.5,7.27,0,0,0,1,4,0.488,0.483,1.9554655870445343,14,0.5,1.6970562748477143,1.6970562748477143,139,0,0.0,0.0,2.4233333333333333,69.5,0
1499,0,0.269,0,3,0.28250000000000003,2025-02-01T13:17:58.666Z,2025-02-01T13:17:58.935Z,the,['the'],205,Share what a busy orthodontist's office looks like.,When I went to my orthodontist office I saw a bunch of kids in the waiting room because they were having a project for their Biology class.,3,1,0,11.152416356877323,0.3333333333333333,7.73,0,0,0,1,2,0.247,0.255799999952316,0.9509293678524758,15,0.5357142857142857,6.222539674441619,3.1112698372208096,139,0,0.0,0.0,1.9325,74.46428571428571,0
1500,0,0.712,0,7,0.397599999904632,2025-02-01T13:17:59.099Z,2025-02-01T13:17:59.811Z,waiting,['waiting'],205,Share what a busy orthodontist's office looks like.,When I went to my orthodontist office I saw a bunch of kids in the waiting room because they were having a project for their Biology class.,7,0,0,9.831460674157304,0.42857142857142855,5.06,0,0,0,1,3,0.269,0.28250000000000003,0.39676966292134835,16,0.5714285714285714,23.193102422918756,3.8655170704864594,139,0,0.0,0.0,0.6325,79.42857142857143,0
1501,0,0.63,0,4,6.931700000047684,2025-02-01T13:17:59.972Z,2025-02-01T13:18:00.602Z,room,['room'],205,Share what a busy orthodontist's office looks like.,When I went to my orthodontist office I saw a bunch of kids in the waiting room because they were having a project for their Biology class.,4,1,0,6.349206349206349,0.5,5.39,0,0,0,1,7,0.712,0.397599999904632,0.6311111109597334,17,0.6071428571428571,8.76812408671319,2.9227080289043967,139,0,0.0,0.0,1.0779999999999998,84.39285714285714,0
1502,0,7.627,0,7,0.278799999952316,2025-02-01T13:18:00.838Z,2025-02-01T13:18:08.465Z,because,['because'],205,Share what a busy orthodontist's office looks like.,When I went to my orthodontist office I saw a bunch of kids in the waiting room because they were having a project for their Biology class.,7,0,0,0.9177920545430707,0.5714285714285714,6.03,0,0,0,1,4,0.63,6.931700000047684,0.9088370263599953,18,0.6428571428571429,24.890158697766473,4.148359782961079,139,0,0.0,0.0,0.75375,89.35714285714286,0
1503,0,0.7030000000000001,0,4,0.270900000095367,2025-02-01T13:18:08.577Z,2025-02-01T13:18:09.280Z,they,['they'],205,Share what a busy orthodontist's office looks like.,When I went to my orthodontist office I saw a bunch of kids in the waiting room because they were having a project for their Biology class.,4,1,0,5.689900426742532,0.25,6.5,0,0,0,1,7,7.627,0.278799999952316,0.39658605967612515,19,0.6785714285714286,10.465180361560904,3.4883934538536345,139,0,0.0,0.0,1.3,94.32142857142857,0
1504,0,0.5760000000000001,0,4,5.660399999856949,2025-02-01T13:18:09.428Z,2025-02-01T13:18:10.004Z,were,['were'],205,Share what a busy orthodontist's office looks like.,When I went to my orthodontist office I saw a bunch of kids in the waiting room because they were having a project for their Biology class.,4,1,0,6.944444444444444,0.5,6.34,0,0,0,1,4,0.7030000000000001,0.270900000095367,0.4703125001655677,20,0.7142857142857143,4.242640687119286,1.4142135623730951,139,0,0.0,0.0,1.268,99.28571428571429,0
1505,0,6.945,1,6,0.21519999980926502,2025-02-01T13:18:10.217Z,2025-02-01T13:18:17.162Z,having,"['v', 'having']",205,Share what a busy orthodontist's office looks like.,When I went to my orthodontist office I saw a bunch of kids in the waiting room because they were having a project for their Biology class.,6,0,0,0.8639308855291576,0.3333333333333333,5.59,0,0,0,2,4,0.5760000000000001,5.660399999856949,0.8150323973876097,21,0.75,41.86072144624361,5.980103063749087,139,5,41.86072144624361,0.7142857142857143,0.7985714285714286,104.25,10
1506,0,0.048,0,1,0.311,2025-02-01T13:18:17.329Z,2025-02-01T13:18:17.377Z,a,['a'],205,Share what a busy orthodontist's office looks like.,When I went to my orthodontist office I saw a bunch of kids in the waiting room because they were having a project for their Biology class.,1,1,0,20.833333333333332,1.0,7.36,0,0,0,1,6,6.945,0.21519999980926502,4.483333329359688,22,0.7857142857142857,0.0,0.0,139,0,0.0,0.0,3.68,109.21428571428571,0
1507,0,0.996,0,7,1.886700000047683,2025-02-01T13:18:17.503Z,2025-02-01T13:18:18.499Z,project,['project'],205,Share what a busy orthodontist's office looks like.,When I went to my orthodontist office I saw a bunch of kids in the waiting room because they were having a project for their Biology class.,7,0,0,7.028112449799197,0.2857142857142857,5.22,0,0,0,1,1,0.048,0.311,0.31224899598393574,23,0.8214285714285714,26.870057685088806,4.478342947514801,139,0,0.0,0.0,0.6525,114.17857142857143,0
1508,0,1.884,0,3,0.589900000095367,2025-02-01T13:18:18.688Z,2025-02-01T13:18:20.572Z,for,['for'],205,Share what a busy orthodontist's office looks like.,When I went to my orthodontist office I saw a bunch of kids in the waiting room because they were having a project for their Biology class.,3,1,0,1.5923566878980893,0.3333333333333333,7.01,0,0,0,1,7,0.996,1.886700000047683,1.0014331210444178,24,0.8571428571428571,13.859292911256333,6.929646455628166,139,0,0.0,0.0,1.7525,119.14285714285714,0
1509,0,0.713,0,5,3.906200000047683,2025-02-01T13:18:20.887Z,2025-02-01T13:18:21.600Z,their,['their'],205,Share what a busy orthodontist's office looks like.,When I went to my orthodontist office I saw a bunch of kids in the waiting room because they were having a project for their Biology class.,5,0,0,7.012622720897616,0.4,6.33,0,0,0,1,3,1.884,0.589900000095367,0.8273492287452553,25,0.8928571428571429,18.950461735799475,4.737615433949869,139,0,0.0,0.0,1.055,124.10714285714286,0
1510,0,4.945,0,7,1.247799999952316,2025-02-01T13:18:21.819Z,2025-02-01T13:18:26.764Z,Biology,['Biology'],205,Share what a busy orthodontist's office looks like.,When I went to my orthodontist office I saw a bunch of kids in the waiting room because they were having a project for their Biology class.,7,0,0,1.4155712841253791,0.42857142857142855,4.22,0,0,0,1,5,0.713,3.906200000047683,0.7899292214454363,26,0.9285714285714286,11.596551211459378,1.9327585352432297,139,0,0.0,0.0,0.5275,129.07142857142858,0
1511,0,4.375,0,6,1.9843000001907352,2025-02-01T13:18:27.890Z,2025-02-01T13:18:32.265Z,class.,['class.'],205,Share what a busy orthodontist's office looks like.,When I went to my orthodontist office I saw a bunch of kids in the waiting room because they were having a project for their Biology class.,6,0,0,1.3714285714285714,0.16666666666666666,5.36,1,0,0,1,7,4.945,1.247799999952316,0.28521142856052933,27,0.9642857142857143,31.11269837220809,6.222539674441618,139,0,0.0,0.0,0.7657142857142858,134.03571428571428,0
1512,0,0.541,0,5,0.763500000238418,2025-02-01T13:19:22.612Z,2025-02-01T13:19:23.153Z,There,['There'],206,Describe a lively square in a small European town during a market day.,"There were a lot of people in the center square; I saw kids running and playing all over the place, there were people with their dogs walking down the street and so on; it was very crowded, but very nice in the same time",5,0,0,9.242144177449168,0.4,6.31,0,0,0,1,6,4.375,1.9843000001907352,3.667837338615037,1,0.021739130434782608,9.05096679918781,2.2627416997969525,220,0,0.0,0.0,1.0516666666666665,4.782608695652174,0
1513,0,2.11,3,4,0.280299999952316,2025-02-01T13:19:23.387Z,2025-02-01T13:19:25.497Z,were,"['ar', 'e', 'were']",206,Describe a lively square in a small European town during a market day.,"There were a lot of people in the center square; I saw kids running and playing all over the place, there were people with their dogs walking down the street and so on; it was very crowded, but very nice in the same time",4,1,0,1.8957345971563981,0.5,6.34,0,0,0,3,5,0.541,0.763500000238418,0.3618483413452218,2,0.043478260869565216,64.77098115668774,7.196775684076416,220,3,194.3129434700632,0.6,1.268,9.565217391304348,9
1514,0,0.14,0,1,0.21670000004768303,2025-02-01T13:19:25.638Z,2025-02-01T13:19:25.778Z,a,['a'],206,Describe a lively square in a small European town during a market day.,"There were a lot of people in the center square; I saw kids running and playing all over the place, there were people with their dogs walking down the street and so on; it was very crowded, but very nice in the same time",1,1,0,7.142857142857142,1.0,7.36,0,0,0,1,4,2.11,0.280299999952316,2.0021428568022572,3,0.06521739130434782,0.0,0.0,220,0,0.0,0.0,3.68,14.347826086956522,0
1515,0,0.383,0,3,0.9190999999046321,2025-02-01T13:19:25.838Z,2025-02-01T13:19:26.221Z,lot,['lot'],206,Describe a lively square in a small European town during a market day.,"There were a lot of people in the center square; I saw kids running and playing all over the place, there were people with their dogs walking down the street and so on; it was very crowded, but very nice in the same time",3,1,0,7.83289817232376,0.3333333333333333,5.61,0,0,0,1,1,0.14,0.21670000004768303,0.5657963447720183,4,0.08695652173913043,5.939696961966998,2.969848480983499,220,0,0.0,0.0,1.4025,19.130434782608695,0
1516,0,0.232,0,2,0.308900000095367,2025-02-01T13:19:26.974Z,2025-02-01T13:19:27.206Z,of,['of'],206,Describe a lively square in a small European town during a market day.,"There were a lot of people in the center square; I saw kids running and playing all over the place, there were people with their dogs walking down the street and so on; it was very crowded, but very nice in the same time",2,1,0,8.620689655172413,0.5,7.4,0,0,0,1,3,0.383,0.9190999999046321,3.961637930623414,5,0.10869565217391304,6.788225099390856,6.788225099390856,220,0,0.0,0.0,2.466666666666667,23.913043478260867,0
1517,0,2.383,0,6,0.29150000000000004,2025-02-01T13:19:27.336Z,2025-02-01T13:19:29.719Z,people,['people'],206,Describe a lively square in a small European town during a market day.,"There were a lot of people in the center square; I saw kids running and playing all over the place, there were people with their dogs walking down the street and so on; it was very crowded, but very nice in the same time",6,0,0,2.5178346621905163,0.5,6.25,0,0,0,1,2,0.232,0.308900000095367,0.1296265212317948,6,0.13043478260869565,29.698484809834994,5.939696961966999,220,0,0.0,0.0,0.8928571428571429,28.695652173913043,0
1518,0,0.233,0,2,0.40700000000000003,2025-02-01T13:19:29.866Z,2025-02-01T13:19:30.099Z,in,['in'],206,Describe a lively square in a small European town during a market day.,"There were a lot of people in the center square; I saw kids running and playing all over the place, there were people with their dogs walking down the street and so on; it was very crowded, but very nice in the same time",2,1,0,8.583690987124463,0.5,7.27,0,0,0,1,6,2.383,0.29150000000000004,1.2510729613733906,7,0.15217391304347827,1.6970562748477143,1.6970562748477143,220,0,0.0,0.0,2.4233333333333333,33.47826086956522,0
1519,0,0.47000000000000003,0,3,0.330200000047683,2025-02-01T13:19:30.307Z,2025-02-01T13:19:30.777Z,the,['the'],206,Describe a lively square in a small European town during a market day.,"There were a lot of people in the center square; I saw kids running and playing all over the place, there were people with their dogs walking down the street and so on; it was very crowded, but very nice in the same time",3,1,0,6.382978723404255,0.3333333333333333,7.73,0,0,0,1,2,0.233,0.40700000000000003,0.8659574468085106,8,0.17391304347826086,6.222539674441619,3.1112698372208096,220,0,0.0,0.0,1.9325,38.26086956521739,0
1520,0,0.638,0,6,0.35979999995231604,2025-02-01T13:19:30.951Z,2025-02-01T13:19:31.589Z,center,['center'],206,Describe a lively square in a small European town during a market day.,"There were a lot of people in the center square; I saw kids running and playing all over the place, there were people with their dogs walking down the street and so on; it was very crowded, but very nice in the same time",6,0,0,9.404388714733543,0.3333333333333333,5.19,0,0,0,1,3,0.47000000000000003,0.330200000047683,0.5175548590089075,9,0.1956521739130435,13.293607486307094,2.6587214972614186,220,0,0.0,0.0,0.7414285714285714,43.04347826086957,0
1521,0,10.394,0,7,0.833600000143051,2025-02-01T13:19:31.784Z,2025-02-01T13:19:42.178Z,square;,['square;'],206,Describe a lively square in a small European town during a market day.,"There were a lot of people in the center square; I saw kids running and playing all over the place, there were people with their dogs walking down the street and so on; it was very crowded, but very nice in the same time",7,0,0,0.6734654608427939,0.42857142857142855,4.84,0,0,0,1,6,0.638,0.35979999995231604,0.034616124682731966,10,0.21739130434782608,33.94112549695428,5.65685424949238,220,0,0.0,0.0,0.605,47.826086956521735,0
1522,0,0.549,0,1,0.31139999985694805,2025-02-01T13:19:42.463Z,2025-02-01T13:19:43.012Z,I,['I'],206,Describe a lively square in a small European town during a market day.,"There were a lot of people in the center square; I saw kids running and playing all over the place, there were people with their dogs walking down the street and so on; it was very crowded, but very nice in the same time",1,1,0,1.8214936247723132,0.0,7.09,0,0,0,1,7,10.394,0.833600000143051,1.5183970858707667,11,0.2391304347826087,0.0,0.0,220,0,0.0,0.0,3.545,52.608695652173914,0
1523,0,0.364,0,3,0.42040000009536704,2025-02-01T13:19:43.198Z,2025-02-01T13:19:43.562Z,saw,['saw'],206,Describe a lively square in a small European town during a market day.,"There were a lot of people in the center square; I saw kids running and playing all over the place, there were people with their dogs walking down the street and so on; it was very crowded, but very nice in the same time",3,1,0,8.241758241758243,0.3333333333333333,5.34,0,0,0,1,1,0.549,0.31139999985694805,0.8554945051015057,12,0.2608695652173913,2.5455844122715714,1.2727922061357857,220,0,0.0,0.0,1.335,57.391304347826086,0
1524,0,0.666,0,4,0.6245,2025-02-01T13:19:43.667Z,2025-02-01T13:19:44.333Z,kids,['kids'],206,Describe a lively square in a small European town during a market day.,"There were a lot of people in the center square; I saw kids running and playing all over the place, there were people with their dogs walking down the street and so on; it was very crowded, but very nice in the same time",4,1,0,6.006006006006006,0.25,5.28,0,0,0,1,3,0.364,0.42040000009536704,0.6312312313744249,13,0.2826086956521739,8.485281374238571,2.8284271247461903,220,0,0.0,0.0,1.056,62.17391304347826,0
1525,0,1.027,0,7,0.317,2025-02-01T13:19:44.517Z,2025-02-01T13:19:45.544Z,running,['running'],206,Describe a lively square in a small European town during a market day.,"There were a lot of people in the center square; I saw kids running and playing all over the place, there were people with their dogs walking down the street and so on; it was very crowded, but very nice in the same time",7,0,0,6.815968841285297,0.2857142857142857,5.23,0,0,0,1,4,0.666,0.6245,0.6080817916260955,14,0.30434782608695654,10.182337649086284,1.697056274847714,220,0,0.0,0.0,0.65375,66.95652173913044,0
1526,0,1.553,1,3,0.628,2025-02-01T13:19:45.677Z,2025-02-01T13:19:47.230Z,and,"['andd', 'and']",206,Describe a lively square in a small European town during a market day.,"There were a lot of people in the center square; I saw kids running and playing all over the place, there were people with their dogs walking down the street and so on; it was very crowded, but very nice in the same time",3,1,0,1.9317450096587252,0.3333333333333333,7.41,0,0,0,3,7,1.027,0.317,0.2041210560206053,15,0.32608695652173914,40.72935059634514,8.145870119269029,220,1,40.72935059634514,0.25,1.8525,71.73913043478261,3
1527,0,1.058,0,7,2.2947000000476843,2025-02-01T13:19:47.479Z,2025-02-01T13:19:48.537Z,playing,['playing'],206,Describe a lively square in a small European town during a market day.,"There were a lot of people in the center square; I saw kids running and playing all over the place, there were people with their dogs walking down the street and so on; it was very crowded, but very nice in the same time",7,0,0,6.616257088846881,0.2857142857142857,5.37,0,0,0,1,3,1.553,0.628,0.5935727788279773,16,0.34782608695652173,26.02152954766495,4.336921591277492,220,0,0.0,0.0,0.67125,76.52173913043478,0
1528,0,2.343,0,3,1.833,2025-02-01T13:19:48.795Z,2025-02-01T13:19:51.138Z,all,['all'],206,Describe a lively square in a small European town during a market day.,"There were a lot of people in the center square; I saw kids running and playing all over the place, there were people with their dogs walking down the street and so on; it was very crowded, but very nice in the same time",3,1,0,1.2804097311139564,0.3333333333333333,6.52,0,0,0,1,7,1.058,2.2947000000476843,0.9793854033494171,17,0.3695652173913043,11.31370849898476,5.65685424949238,220,0,0.0,0.0,1.63,81.30434782608695,0
1529,0,2.211,0,4,0.2675,2025-02-01T13:19:51.302Z,2025-02-01T13:19:53.513Z,over,['over'],206,Describe a lively square in a small European town during a market day.,"There were a lot of people in the center square; I saw kids running and playing all over the place, there were people with their dogs walking down the street and so on; it was very crowded, but very nice in the same time",4,1,0,1.8091361374943467,0.5,6.08,0,0,0,1,3,2.343,1.833,0.8290366350067843,18,0.391304347826087,9.899494936611665,3.2998316455372216,220,0,0.0,0.0,1.216,86.08695652173914,0
1530,0,0.339,0,3,0.271099999904632,2025-02-01T13:19:53.653Z,2025-02-01T13:19:53.992Z,the,['the'],206,Describe a lively square in a small European town during a market day.,"There were a lot of people in the center square; I saw kids running and playing all over the place, there were people with their dogs walking down the street and so on; it was very crowded, but very nice in the same time",3,1,0,8.849557522123893,0.3333333333333333,7.73,0,0,0,1,4,2.211,0.2675,0.7890855457227138,19,0.41304347826086957,6.222539674441619,3.1112698372208096,220,0,0.0,0.0,1.9325,90.86956521739131,0
1531,0,0.795,0,6,2.5658999998569483,2025-02-01T13:19:54.084Z,2025-02-01T13:19:54.879Z,"place,","['place,']",206,Describe a lively square in a small European town during a market day.,"There were a lot of people in the center square; I saw kids running and playing all over the place, there were people with their dogs walking down the street and so on; it was very crowded, but very nice in the same time",6,0,0,7.547169811320754,0.3333333333333333,5.71,0,1,0,1,3,0.339,0.271099999904632,0.34100628918821635,20,0.43478260869565216,25.45584412271571,5.091168824543142,220,0,0.0,0.0,0.8157142857142857,95.65217391304347,0
1532,0,2.776,0,5,0.324700000047683,2025-02-01T13:19:55.073Z,2025-02-01T13:19:57.849Z,there,['there'],206,Describe a lively square in a small European town during a market day.,"There were a lot of people in the center square; I saw kids running and playing all over the place, there were people with their dogs walking down the street and so on; it was very crowded, but very nice in the same time",5,0,0,1.8011527377521614,0.4,6.31,0,0,0,1,6,0.795,2.5658999998569483,0.9243155619081227,21,0.45652173913043476,9.05096679918781,2.2627416997969525,220,0,0.0,0.0,1.0516666666666665,100.43478260869564,0
1533,0,0.855,0,4,1.439900000095367,2025-02-01T13:19:57.979Z,2025-02-01T13:19:58.834Z,were,['were'],206,Describe a lively square in a small European town during a market day.,"There were a lot of people in the center square; I saw kids running and playing all over the place, there were people with their dogs walking down the street and so on; it was very crowded, but very nice in the same time",4,1,0,4.678362573099415,0.5,6.34,0,0,0,1,5,2.776,0.324700000047683,0.37976608192711464,22,0.4782608695652174,4.242640687119286,1.4142135623730951,220,0,0.0,0.0,1.268,105.21739130434783,0
1534,0,1.226,0,6,1.200199999809265,2025-02-01T13:19:59.665Z,2025-02-01T13:20:00.891Z,people,['people'],206,Describe a lively square in a small European town during a market day.,"There were a lot of people in the center square; I saw kids running and playing all over the place, there were people with their dogs walking down the street and so on; it was very crowded, but very nice in the same time",6,0,0,4.893964110929853,0.5,6.25,0,0,0,1,4,0.855,1.439900000095367,1.1744698206324364,23,0.5,29.698484809834994,5.939696961966999,220,0,0.0,0.0,0.8928571428571429,110.0,0
1535,0,0.738,0,4,0.34500000000000003,2025-02-01T13:20:01.885Z,2025-02-01T13:20:02.623Z,with,['with'],206,Describe a lively square in a small European town during a market day.,"There were a lot of people in the center square; I saw kids running and playing all over the place, there were people with their dogs walking down the street and so on; it was very crowded, but very nice in the same time",4,1,0,5.420054200542006,0.25,6.85,0,0,0,1,6,1.226,1.200199999809265,1.6262872626141802,24,0.5217391304347826,14.42497833620557,4.8083261120685235,220,0,0.0,0.0,1.3699999999999999,114.78260869565217,0
1536,0,0.777,0,5,0.6695,2025-02-01T13:20:02.834Z,2025-02-01T13:20:03.611Z,their,['their'],206,Describe a lively square in a small European town during a market day.,"There were a lot of people in the center square; I saw kids running and playing all over the place, there were people with their dogs walking down the street and so on; it was very crowded, but very nice in the same time",5,0,0,6.435006435006435,0.4,6.33,0,0,0,1,4,0.738,0.34500000000000003,0.444015444015444,25,0.5434782608695652,18.950461735799475,4.737615433949869,220,0,0.0,0.0,1.055,119.56521739130434,0
1537,0,1.086,0,4,1.105099999904632,2025-02-01T13:20:03.832Z,2025-02-01T13:20:04.918Z,dogs,['dogs'],206,Describe a lively square in a small European town during a market day.,"There were a lot of people in the center square; I saw kids running and playing all over the place, there were people with their dogs walking down the street and so on; it was very crowded, but very nice in the same time",4,1,0,3.6832412523020257,0.25,4.77,0,0,0,1,5,0.777,0.6695,0.6164825046040515,26,0.5652173913043478,17.819090885900998,5.939696961966999,220,0,0.0,0.0,0.954,124.34782608695652,0
1538,0,4.292,5,7,1.4124000000953671,2025-02-01T13:20:05.901Z,2025-02-01T13:20:10.193Z,walking,"['waliking', 'walking']",206,Describe a lively square in a small European town during a market day.,"There were a lot of people in the center square; I saw kids running and playing all over the place, there were people with their dogs walking down the street and so on; it was very crowded, but very nice in the same time",7,0,0,1.6309412861137,0.2857142857142857,4.86,0,0,0,2,4,1.086,1.105099999904632,0.2574790307326729,27,0.5869565217391305,40.729350596345135,2.545584412271571,220,1,203.64675298172568,0.125,0.6075,129.13043478260872,2
1539,0,0.8280000000000001,0,4,0.34700000000000003,2025-02-01T13:20:11.130Z,2025-02-01T13:20:11.958Z,down,['down'],206,Describe a lively square in a small European town during a market day.,"There were a lot of people in the center square; I saw kids running and playing all over the place, there were people with their dogs walking down the street and so on; it was very crowded, but very nice in the same time",4,1,0,4.8309178743961345,0.25,5.88,0,0,0,1,7,4.292,1.4124000000953671,1.7057971015644529,28,0.6086956521739131,24.890158697766473,8.296719565922158,220,0,0.0,0.0,1.176,133.91304347826087,0
1540,0,0.35000000000000003,0,3,0.19169999980926503,2025-02-01T13:20:12.175Z,2025-02-01T13:20:12.525Z,the,['the'],206,Describe a lively square in a small European town during a market day.,"There were a lot of people in the center square; I saw kids running and playing all over the place, there were people with their dogs walking down the street and so on; it was very crowded, but very nice in the same time",3,1,0,8.571428571428571,0.3333333333333333,7.73,0,0,0,1,4,0.8280000000000001,0.34700000000000003,0.9914285714285714,29,0.6304347826086957,6.222539674441619,3.1112698372208096,220,0,0.0,0.0,1.9325,138.69565217391306,0
1541,0,0.894,0,6,0.464900000095367,2025-02-01T13:20:12.648Z,2025-02-01T13:20:13.542Z,street,['street'],206,Describe a lively square in a small European town during a market day.,"There were a lot of people in the center square; I saw kids running and playing all over the place, there were people with their dogs walking down the street and so on; it was very crowded, but very nice in the same time",6,0,0,6.7114093959731544,0.3333333333333333,5.28,0,0,0,1,3,0.35000000000000003,0.19169999980926503,0.2144295299879922,30,0.6521739130434783,9.616652224137047,1.9233304448274093,220,0,0.0,0.0,0.7542857142857143,143.47826086956522,0
1542,0,0.297,0,3,0.267100000143051,2025-02-01T13:20:13.885Z,2025-02-01T13:20:14.182Z,and,['and'],206,Describe a lively square in a small European town during a market day.,"There were a lot of people in the center square; I saw kids running and playing all over the place, there were people with their dogs walking down the street and so on; it was very crowded, but very nice in the same time",3,1,0,10.101010101010102,0.3333333333333333,7.41,0,0,0,1,6,0.894,0.464900000095367,1.5653198656409666,31,0.6739130434782609,13.010764773832474,6.505382386916237,220,0,0.0,0.0,1.8525,148.26086956521738,0
